,Time (ms),VConstant (v),VSpike (v),Temperature (C)
602,162072.0,0.0,0.2493,22.56
603,162074.0,0.2102,0.2493,22.56
604,162077.0,0.0,0.2493,22.56
605,162079.0,0.2102,0.2493,22.56
606,162081.0,0.0,0.2493,22.56
607,162083.0,0.2102,0.2493,22.56
608,162086.0,0.0,0.2493,22.56
609,162088.0,0.2102,0.2493,22.56
610,162091.0,0.0,0.2493,22.56
611,162094.0,0.2102,0.2444,22.56
612,162096.0,0.0,0.2444,22.56
613,162098.0,0.2102,0.2493,22.56
614,162100.0,0.0,0.2493,22.56
615,162103.0,0.2102,0.2493,22.56
616,162105.0,0.0,0.2493,22.56
617,162107.0,0.2102,0.2493,22.56
618,162109.0,0.0,0.2493,22.56
619,162112.0,0.2102,0.2493,22.56
620,162114.0,0.0,0.2493,22.56
621,162116.0,0.2102,0.2493,22.56
622,162119.0,0.0,0.2493,22.56
623,162121.0,0.2102,0.2493,22.56
624,162123.0,0.0,0.2493,22.56
625,162125.0,0.2102,0.2493,22.56
626,162128.0,0.0,0.2493,22.56
627,162130.0,0.2102,0.2493,22.56
628,162132.0,0.0,0.2493,22.56
629,162135.0,0.2102,0.2493,22.56
630,162138.0,0.0,0.2493,22.56
631,162140.0,0.2102,0.2493,22.56
632,162142.0,0.0,0.2493,22.56
633,162144.0,0.2102,0.2493,22.56
634,162147.0,0.0,0.2493,22.56
635,162149.0,0.2151,0.2493,22.56
636,162151.0,0.0,0.2493,22.56
637,162153.0,0.2102,0.2493,22.56
638,162156.0,0.0,0.2493,22.56
639,162158.0,0.2102,0.2493,22.56
640,162160.0,0.0,0.2493,22.56
641,162163.0,0.2102,0.2444,22.56
642,162165.0,0.0,0.2444,22.56
643,162167.0,0.2102,0.2493,22.56
644,162169.0,0.0,0.2493,22.56
645,162172.0,0.2102,0.2493,22.56
646,162174.0,0.0,0.2493,22.56
647,162177.0,0.2102,0.2444,22.56
648,162179.0,0.0,0.2444,22.56
